month,threshold,confederation,fitted,fitted_pct,is_forecast
2019-01,5,CONCACAF,0.1584433015208206,15.844330152082058,False
2019-02,5,CONCACAF,0.17169000247519595,17.169000247519595,False
2019-03,5,CONCACAF,0.16653930240094006,16.653930240094006,False
2019-04,5,CONCACAF,0.16154312332891185,16.154312332891184,False
2019-05,5,CONCACAF,0.1626968296290445,16.26968296290445,False
2019-06,5,CONCACAF,0.16381592474017317,16.381592474017317,False
2019-07,5,CONCACAF,0.164901446997968,16.4901446997968,False
2019-08,5,CONCACAF,0.15995440358802895,15.995440358802895,False
2019-09,5,CONCACAF,0.1611557714803881,16.11557714803881,False
2019-10,5,CONCACAF,0.15632109833597643,15.632109833597644,False
2019-11,5,CONCACAF,0.15163146538589714,15.163146538589714,False
2019-12,5,CONCACAF,0.1470825214243202,14.708252142432022,False
2020-01,5,CONCACAF,0.1546700457815906,15.46700457815906,False
2020-02,5,CONCACAF,0.18002994440814288,18.002994440814287,False
2020-03,5,CONCACAF,0.20462904607589857,20.462904607589856,False
2020-04,5,CONCACAF,0.22849017469362162,22.849017469362163,False
2020-05,5,CONCACAF,0.25163546945281295,25.163546945281297,False
2020-06,5,CONCACAF,0.27408640536922857,27.408640536922857,False
2020-07,5,CONCACAF,0.2958638132081517,29.58638132081517,False
2020-08,5,CONCACAF,0.31698789881190714,31.698789881190713,False
2020-09,5,CONCACAF,0.3074782618475499,30.747826184754988,False
2020-10,5,CONCACAF,0.29825391399212337,29.825391399212336,False
2020-11,5,CONCACAF,0.2893062965723597,28.93062965723597,False
2020-12,5,CONCACAF,0.2956271076751889,29.56271076751889,False
2021-01,5,CONCACAF,0.30475829444493324,30.475829444493325,False
2021-02,5,CONCACAF,0.3076155456115853,30.761554561158526,False
2021-03,5,CONCACAF,0.2983870792432377,29.83870792432377,False
2021-04,5,CONCACAF,0.28943546686594057,28.943546686594058,False
2021-05,5,CONCACAF,0.28675240285996234,28.675240285996235,False
2021-06,5,CONCACAF,0.27814983077416344,27.814983077416343,False
2021-07,5,CONCACAF,0.2698053358509385,26.980533585093852,False
2021-08,5,CONCACAF,0.2857111757754104,28.571117577541038,False
2021-09,5,CONCACAF,0.27713984050214807,27.71398405021481,False
2021-10,5,CONCACAF,0.26882564528708364,26.882564528708365,False
2021-11,5,CONCACAF,0.26076087592847114,26.076087592847113,False
2021-12,5,CONCACAF,0.264938049650617,26.493804965061702,False
2022-01,5,CONCACAF,0.2629899081610985,26.298990816109853,False
2022-02,5,CONCACAF,0.26710021091626557,26.710021091626558,False
2022-03,5,CONCACAF,0.2590872045887776,25.90872045887776,False
2022-04,5,CONCACAF,0.28131458845111423,28.131458845111425,False
2022-05,5,CONCACAF,0.2788751507975808,27.887515079758078,False
2022-06,5,CONCACAF,0.2705088962736534,27.050889627365336,False
2022-07,5,CONCACAF,0.26239362938544375,26.239362938544375,False
2022-08,5,CONCACAF,0.26952182050388046,26.952182050388046,False
2022-09,5,CONCACAF,0.26143616588876406,26.143616588876405,False
2022-10,5,CONCACAF,0.25959308091210115,25.959308091210115,False
2022-11,5,CONCACAF,0.2518052884847381,25.18052884847381,False
2022-12,5,CONCACAF,0.24425112983019595,24.425112983019595,False
2023-01,5,CONCACAF,0.24892359593529007,24.892359593529008,False
2023-02,5,CONCACAF,0.27145588805723136,27.145588805723136,False
2023-03,5,CONCACAF,0.2633122114155144,26.331221141551442,False
2023-04,5,CONCACAF,0.285412845073049,28.541284507304898,False
2023-05,5,CONCACAF,0.30685045972085745,30.685045972085746,False
2023-06,5,CONCACAF,0.29764494592923174,29.764494592923175,False
2023-07,5,CONCACAF,0.3187155975513548,31.871559755135483,False
2023-08,5,CONCACAF,0.31515412962481415,31.515412962481413,False
2023-09,5,CONCACAF,0.30569950573606974,30.569950573606974,False
2023-10,5,CONCACAF,0.29652852056398765,29.652852056398764,False
2023-11,5,CONCACAF,0.287632664947068,28.7632664947068,False
2023-12,5,CONCACAF,0.291003684998656,29.1003684998656,False
2024-01,5,CONCACAF,0.2822735744486963,28.22735744486963,False
2024-02,5,CONCACAF,0.27380536721523535,27.380536721523534,False
2024-03,5,CONCACAF,0.2715912061987783,27.15912061987783,False
2024-04,5,CONCACAF,0.2934434700128149,29.34434700128149,False
2024-05,5,CONCACAF,0.3026401659124305,30.26401659124305,False
2024-06,5,CONCACAF,0.2995609609350576,29.956096093505757,False
2024-07,5,CONCACAF,0.29657413210700584,29.657413210700582,False
2024-08,5,CONCACAF,0.28767690814379565,28.767690814379566,False
2024-09,5,CONCACAF,0.2850466008994818,28.50466008994818,False
2024-10,5,CONCACAF,0.28249520287249735,28.249520287249734,False
2024-11,5,CONCACAF,0.2740203467863224,27.40203467863224,False
2024-12,5,CONCACAF,0.26579973638273274,26.579973638273273,False
2025-01,5,CONCACAF,0.2758257442912508,27.582574429125078,False
2025-02,5,CONCACAF,0.2855509719625133,28.555097196251328,False
2025-03,5,CONCACAF,0.2769844428036379,27.698444280363788,False
2025-04,5,CONCACAF,0.2686749095195287,26.86749095195287,False
2025-05,5,CONCACAF,0.26661466223394287,26.661466223394285,False
2025-06,5,CONCACAF,0.25861622236692455,25.861622236692455,False
2025-07,5,CONCACAF,0.28085773569591677,28.085773569591677,False
2025-08,5,CONCACAF,0.2874320036250393,28.743200362503927,False
2025-09,5,CONCACAF,0.2788090435162881,27.88090435162881,False
2025-10,5,CONCACAF,0.27044477221079943,27.044477221079944,False
2025-11,5,CONCACAF,0.26833142904447543,26.833142904447545,False
2025-12,5,CONCACAF,0.2602814861731412,26.028148617314116,False
2026-01,5,CONCACAF,0.25847304158794693,25.847304158794692,False
2026-02,5,CONCACAF,0.2657188503403085,26.57188503403085,False
2026-03,5,CONCACAF,0.25774728483009923,25.774728483009923,False
2026-04,5,CONCACAF,0.25001486628519626,25.001486628519626,False
2026-05,5,CONCACAF,0.24251442029664036,24.251442029664037,False
2026-06,5,CONCACAF,0.23523898768774115,23.523898768774114,False
2026-07,5,CONCACAF,0.23418181805710891,23.41818180571089,False
2026-08,5,CONCACAF,0.23418181805710891,23.41818180571089,True
2026-09,5,CONCACAF,0.23418181805710891,23.41818180571089,True
2026-10,5,CONCACAF,0.23418181805710891,23.41818180571089,True
2026-11,5,CONCACAF,0.23418181805710891,23.41818180571089,True
2026-12,5,CONCACAF,0.23418181805710891,23.41818180571089,True
2027-01,5,CONCACAF,0.23418181805710891,23.41818180571089,True
2027-02,5,CONCACAF,0.23418181805710891,23.41818180571089,True
2027-03,5,CONCACAF,0.23418181805710891,23.41818180571089,True
2027-04,5,CONCACAF,0.23418181805710891,23.41818180571089,True
2027-05,5,CONCACAF,0.23418181805710891,23.41818180571089,True
2027-06,5,CONCACAF,0.23418181805710891,23.41818180571089,True
2027-07,5,CONCACAF,0.23418181805710891,23.41818180571089,True
1992-01,5,OFC,0.0,0.0,False
1992-02,5,OFC,0.0,0.0,False
1992-03,5,OFC,0.0,0.0,False
1992-04,5,OFC,0.0,0.0,False
1992-05,5,OFC,0.0,0.0,False
1992-06,5,OFC,0.0,0.0,False
1992-07,5,OFC,0.002,0.2,False
1992-08,5,OFC,0.00198,0.198,False
1992-09,5,OFC,0.0019602,0.19602,False
1992-10,5,OFC,0.001940598,0.1940598,False
1992-11,5,OFC,0.0019211920199999999,0.192119202,False
1992-12,5,OFC,0.0019019800997999998,0.19019800997999997,False
1993-01,5,OFC,0.0018829602988019998,0.18829602988019997,False
1993-02,5,OFC,0.0018641306958139799,0.186413069581398,False
1993-03,5,OFC,0.00184548938885584,0.184548938885584,False
1993-04,5,OFC,0.0018270344949672815,0.18270344949672815,False
1993-05,5,OFC,0.0018087641500176086,0.18087641500176085,False
1993-06,5,OFC,0.0017906765085174325,0.17906765085174325,False
1993-07,5,OFC,0.0017727697434322582,0.1772769743432258,False
1993-08,5,OFC,0.0017550420459979356,0.17550420459979355,False
1993-09,5,OFC,0.0017374916255379561,0.1737491625537956,False
1993-10,5,OFC,0.0017201167092825765,0.17201167092825764,False
1993-11,5,OFC,0.0017029155421897507,0.17029155421897507,False
1993-12,5,OFC,0.003685886386767853,0.3685886386767853,False
1994-01,5,OFC,0.0036490275229001745,0.36490275229001745,False
