pair,continent_a,continent_b,month,log_mean,log_p5,log_p95,elo_mean,elo_p5,elo_p95
CONMEBOL vs AFC,CONMEBOL,AFC,2001-11,0.07029313690748289,-0.03373627145681115,0.18407923055600786,116.20093522441806,-51.501393430153755,310.9093652935362
CONMEBOL vs AFC,CONMEBOL,AFC,2001-12,0.07047002353492285,-0.03352734399551625,0.1844146424743824,116.48920630374906,-51.12095914556858,311.1847528650873
CONMEBOL vs AFC,CONMEBOL,AFC,2002-01,0.07065065323051725,-0.03330976708998916,0.1847535712535607,116.78355408758543,-50.89760712714675,311.4675099183634
CONMEBOL vs AFC,CONMEBOL,AFC,2002-02,0.07083512196474125,-0.033085930182596444,0.18509602645035134,117.08414925977534,-50.67592815804659,311.7578888028543
CONMEBOL vs AFC,CONMEBOL,AFC,2002-03,0.07102352570806997,-0.03288390320114689,0.18544201762156115,117.3911626833463,-50.39113762243129,312.05614213333234
CONMEBOL vs AFC,CONMEBOL,AFC,2002-04,0.07121596043097696,-0.03267037842263356,0.1856469620894842,117.70476540850484,-50.2788193894488,312.36252280153707
CONMEBOL vs AFC,CONMEBOL,AFC,2002-05,0.07141252210393734,-0.032453004916016055,0.18583290926649879,118.02512868118829,-49.94210789421952,312.67728398832514
CONMEBOL vs AFC,CONMEBOL,AFC,2002-06,0.0716133066974263,-0.032231713543397905,0.18602343644778976,118.35242395215337,-49.5863222752256,313.00067917630207
CONMEBOL vs AFC,CONMEBOL,AFC,2002-07,0.0718184101819174,-0.03200643516688695,0.18621054122125125,118.68682288661017,-49.22235527148539,313.33296216290375
CONMEBOL vs AFC,CONMEBOL,AFC,2002-08,0.0720279285278857,-0.03177264449516639,0.18640244948838489,119.02849737440964,-48.85183117345033,313.7435087574672
CONMEBOL vs AFC,CONMEBOL,AFC,2002-09,0.07224195770580646,-0.031532994943869005,0.18659928811391116,119.37761954077091,-48.47468182294583,314.3357251523888
CONMEBOL vs AFC,CONMEBOL,AFC,2002-10,0.07246059368615308,-0.0313434331810865,0.18680118396254472,119.73436175755485,-48.0908387139668,314.94218426420053
CONMEBOL vs AFC,CONMEBOL,AFC,2002-11,0.0726839324394008,-0.031209906790223705,0.1870082638990035,120.09889665509576,-47.70023297767618,315.5627199210838
CONMEBOL vs AFC,CONMEBOL,AFC,2002-12,0.07291206993602485,-0.031070874345868124,0.18722065478800715,120.47139713457301,-47.30279536713073,315.77448918410545
CONMEBOL vs AFC,CONMEBOL,AFC,2003-01,0.07314510214649855,-0.03092978669131807,0.18743848349426953,120.85203638093365,-46.90178564267401,315.9874563114735
CONMEBOL vs AFC,CONMEBOL,AFC,2003-02,0.07338312504129718,-0.03078643312432856,0.18766187688250932,121.24098787637539,-46.5215228592146,316.2125789929467
CONMEBOL vs AFC,CONMEBOL,AFC,2003-03,0.07362623459089598,-0.03064060294265367,0.18789096181744547,121.63842541437322,-46.43427602378707,316.45016090989014
CONMEBOL vs AFC,CONMEBOL,AFC,2003-04,0.07387452676576828,-0.03049208544404869,0.1881740122652055,122.04452311426026,-46.07851424207324,316.8860807228653
CONMEBOL vs AFC,CONMEBOL,AFC,2003-05,0.07412809753638931,-0.03040767328752274,0.18847835271298014,122.45945543637323,-45.87459902631093,317.3456202409721
CONMEBOL vs AFC,CONMEBOL,AFC,2003-06,0.07438704287323436,-0.03025633734884505,0.18878750491073035,122.88339719774551,-45.6661317908123,317.8168396534247
CONMEBOL vs AFC,CONMEBOL,AFC,2003-07,0.07465145874677676,-0.030047178393938976,0.18910144642546414,123.31652358835858,-45.452758547845946,318.299971786229
CONMEBOL vs AFC,CONMEBOL,AFC,2003-08,0.07492144112749168,-0.029899417780654323,0.18951518013894744,123.75901018796316,-45.23412504683819,318.79525000273804
CONMEBOL vs AFC,CONMEBOL,AFC,2003-09,0.07519708598585453,-0.029747229116767436,0.1899228627875878,124.21103298345355,-45.000686390438716,319.3029082228348
CONMEBOL vs AFC,CONMEBOL,AFC,2003-10,0.0754784892923385,-0.029582281687018284,0.19018672922285298,124.67276838680417,-44.75071384953147,319.8027662951666
CONMEBOL vs AFC,CONMEBOL,AFC,2003-11,0.07576574701741881,-0.029413079229798276,0.1904521852572528,125.14439325358364,-44.489212434389785,320.3115342047711
CONMEBOL vs AFC,CONMEBOL,AFC,2003-12,0.07605895513157096,-0.02923940281451367,0.19075602877572034,125.62608490202663,-44.102669841136674,320.8333448591629
CONMEBOL vs AFC,CONMEBOL,AFC,2004-01,0.07635820960526798,-0.029061033510568456,0.19109453015009245,126.11802113267497,-43.48646202653074,321.36846553936056
CONMEBOL vs AFC,CONMEBOL,AFC,2004-02,0.07666360640898522,-0.028735962060830643,0.19137198163260355,126.62038024860381,-42.861562939731584,321.9171641762602
CONMEBOL vs AFC,CONMEBOL,AFC,2004-03,0.07697524151319814,-0.028300254211882692,0.19159011155205813,127.13334107621198,-42.60005053104893,322.4797093738215
CONMEBOL vs AFC,CONMEBOL,AFC,2004-04,0.07729321088837972,-0.02787282391996335,0.19181725784289533,127.65708298658988,-42.328946364744546,323.05637043282906
CONMEBOL vs AFC,CONMEBOL,AFC,2004-05,0.07761761050500535,-0.027684032936972348,0.1921002162542327,128.1917859174809,-42.04453390256973,323.64741737519853
CONMEBOL vs AFC,CONMEBOL,AFC,2004-06,0.07794853633355057,-0.027486064365038622,0.19239458584498909,128.73763039581547,-41.746355893892485,324.25312096885756
CONMEBOL vs AFC,CONMEBOL,AFC,2004-07,0.0782860843444882,-0.027176413657735,0.19269393888999778,129.2947975608314,-41.306516796429754,324.93842593370954
CONMEBOL vs AFC,CONMEBOL,AFC,2004-08,0.07863035050829373,-0.02683021372353034,0.19299837854686636,129.86346918779876,-40.78394875814397,325.7694076359685
CONMEBOL vs AFC,CONMEBOL,AFC,2004-09,0.07898143079544274,-0.02647381763720249,0.193308007973205,130.44382771232614,-40.246067149882045,326.6170543213507
CONMEBOL vs AFC,CONMEBOL,AFC,2004-10,0.07933942117640794,-0.0261070706210039,0.19362293032662029,131.03605625526438,-39.692628427106314,327.4815448730455
CONMEBOL vs AFC,CONMEBOL,AFC,2004-11,0.07970441762166489,-0.02572981789718418,0.19394324876472235,131.64033864822719,-39.12338786139729,328.1897189414011
CONMEBOL vs AFC,CONMEBOL,AFC,2004-12,0.08007651610168917,-0.025341904687996394,0.19429008202204776,132.25685945970326,-38.538099492723916,328.70088786984024
CONMEBOL vs AFC,CONMEBOL,AFC,2005-01,0.08045581258695345,-0.025016075561507686,0.19478297048524884,132.8858040217794,-37.936516080673854,329.2287300371102
CONMEBOL vs AFC,CONMEBOL,AFC,2005-02,0.08084240304793326,-0.02473019202530797,0.19530052795408,133.5273584574931,-37.31838905467372,329.7736753467011
CONMEBOL vs AFC,CONMEBOL,AFC,2005-03,0.08123638345510437,-0.024430704629754715,0.19582697432131535,134.181709708791,-36.683468463156665,330.50501736629127
CONMEBOL vs AFC,CONMEBOL,AFC,2005-04,0.08163784977893922,-0.024113318585636853,0.19636236884137231,134.8490455651109,-36.18945144589214,331.2939694677285
CONMEBOL vs AFC,CONMEBOL,AFC,2005-05,0.08204689798991342,-0.02377486104186048,0.196906770768671,135.52955469261025,-35.70139437357437,332.1005983424934
CONMEBOL vs AFC,CONMEBOL,AFC,2005-06,0.08246362405850284,-0.023422166473762118,0.19746023935763135,136.2234266640147,-35.177331368407735,332.9251721480978
CONMEBOL vs AFC,CONMEBOL,AFC,2005-07,0.08288812395517971,-0.023054944808277387,0.19802283386266928,136.930851989106,-34.63155637579477,333.7679601636012
CONMEBOL vs AFC,CONMEBOL,AFC,2005-08,0.08332049365041982,-0.02267290597234344,0.1985202986587793,137.65202214587566,-34.063616452223435,334.6292328213277
CONMEBOL vs AFC,CONMEBOL,AFC,2005-09,0.083760829114699,-0.022211238180039006,0.19896147112733006,138.38712961231326,-33.47305682489957,335.5071675598923
CONMEBOL vs AFC,CONMEBOL,AFC,2005-10,0.08420922631848946,-0.021653916904611357,0.19940697316216802,139.13636789885473,-32.85942081013153,336.38691002927595
CONMEBOL vs AFC,CONMEBOL,AFC,2005-11,0.08466578123226698,-0.02108881539323204,0.19985678001960874,139.89993158151435,-32.222249729713006,337.2858021783839
CONMEBOL vs AFC,CONMEBOL,AFC,2005-12,0.08513054471796738,-0.02051594024141292,0.2003108577210421,140.6779371440417,-31.53556177232457,338.20400641398925
CONMEBOL vs AFC,CONMEBOL,AFC,2006-01,0.08560338720336247,-0.019935451615542464,0.20076913534815752,141.47018501538966,-30.649552501812128,339.141234620846
CONMEBOL vs AFC,CONMEBOL,AFC,2006-02,0.08608413400768772,-0.019347548074719653,0.20122621922310185,142.27639640624602,-29.75199654659617,340.09708564595326
CONMEBOL vs AFC,CONMEBOL,AFC,2006-03,0.08657261045017865,-0.018752428178047474,0.2016861469060068,143.09629235751666,-28.843166772890125,341.0711579299704
CONMEBOL vs AFC,CONMEBOL,AFC,2006-04,0.08706864185006694,-0.018150290484630148,0.2021500754699852,143.92959369970623,-27.92333640840884,342.06304945553967
CONMEBOL vs AFC,CONMEBOL,AFC,2006-05,0.08757205352658808,-0.017541333553569013,0.20261548510821448,144.77602101319852,-26.992779081691523,343.07235769681546
CONMEBOL vs AFC,CONMEBOL,AFC,2006-06,0.0880826707989777,-0.016925755943964612,0.20308335379739537,145.63529458939283,-26.051768860544858,344.0986795701986
CONMEBOL vs AFC,CONMEBOL,AFC,2006-07,0.08860031898646731,-0.016303756214921878,0.20355503833069108,146.50713439271564,-25.100580289594458,345.141611386259
CONMEBOL vs AFC,CONMEBOL,AFC,2006-08,0.0891248234082925,-0.01567553292554233,0.2040304597464929,147.39126002352762,-24.139488426928423,346.20074880290497
CONMEBOL vs AFC,CONMEBOL,AFC,2006-09,0.08965600938368895,-0.015041284634926417,0.20450953908319192,148.28739068188216,-23.250731612664726,347.2756867797152
CONMEBOL vs AFC,CONMEBOL,AFC,2006-10,0.09019370223188802,-0.014401209902180852,0.20501065314045447,149.19524513215694,-22.487872735397943,348.36601953350134
CONMEBOL vs AFC,CONMEBOL,AFC,2006-11,0.0907377272721254,-0.01385529143599244,0.20559515277412496,150.11454166857925,-21.713335887959587,349.47134049508463
