month,threshold,confederation,share,share_pct
2010-05,10,OFC,0.0,0.0
2010-05,10,UEFA,0.6,60.0
2010-06,10,AFC,0.0,0.0
2010-06,10,CAF,0.0,0.0
2010-06,10,CONCACAF,0.1,10.0
2010-06,10,CONMEBOL,0.4,40.0
2010-06,10,OFC,0.0,0.0
2010-06,10,UEFA,0.5,50.0
2010-07,10,AFC,0.0,0.0
2010-07,10,CAF,0.3,30.0
2010-07,10,CONCACAF,0.0,0.0
2010-07,10,CONMEBOL,0.4,40.0
2010-07,10,OFC,0.0,0.0
2010-07,10,UEFA,0.3,30.0
2010-08,10,AFC,0.0,0.0
2010-08,10,CAF,0.1,10.0
2010-08,10,CONCACAF,0.1,10.0
2010-08,10,CONMEBOL,0.3,30.0
2010-08,10,OFC,0.0,0.0
2010-08,10,UEFA,0.5,50.0
2010-09,10,AFC,0.0,0.0
2010-09,10,CAF,0.1,10.0
2010-09,10,CONCACAF,0.1,10.0
2010-09,10,CONMEBOL,0.2,20.0
2010-09,10,OFC,0.0,0.0
2010-09,10,UEFA,0.6,60.0
2010-10,10,AFC,0.0,0.0
2010-10,10,CAF,0.0,0.0
2010-10,10,CONCACAF,0.0,0.0
2010-10,10,CONMEBOL,0.4,40.0
2010-10,10,OFC,0.0,0.0
2010-10,10,UEFA,0.6,60.0
2010-11,10,AFC,0.0,0.0
2010-11,10,CAF,0.0,0.0
2010-11,10,CONCACAF,0.0,0.0
2010-11,10,CONMEBOL,0.4,40.0
2010-11,10,OFC,0.0,0.0
2010-11,10,UEFA,0.6,60.0
2010-12,10,AFC,0.5,50.0
2010-12,10,CAF,0.1,10.0
2010-12,10,CONCACAF,0.3,30.0
2010-12,10,CONMEBOL,0.0,0.0
2010-12,10,OFC,0.0,0.0
2010-12,10,UEFA,0.1,10.0
2011-01,10,AFC,0.5,50.0
2011-01,10,CAF,0.1,10.0
2011-01,10,CONCACAF,0.2,20.0
2011-01,10,CONMEBOL,0.1,10.0
2011-01,10,OFC,0.0,0.0
2011-01,10,UEFA,0.1,10.0
2011-02,10,AFC,0.0,0.0
2011-02,10,CAF,0.0,0.0
2011-02,10,CONCACAF,0.1,10.0
2011-02,10,CONMEBOL,0.2,20.0
2011-02,10,OFC,0.0,0.0
2011-02,10,UEFA,0.7,70.0
2011-03,10,AFC,0.0,0.0
2011-03,10,CAF,0.0,0.0
2011-03,10,CONCACAF,0.0,0.0
2011-03,10,CONMEBOL,0.4,40.0
2011-03,10,OFC,0.0,0.0
2011-03,10,UEFA,0.6,60.0
2011-04,10,AFC,0.2,20.0
2011-04,10,CAF,0.2,20.0
2011-04,10,CONCACAF,0.2,20.0
2011-04,10,CONMEBOL,0.2,20.0
2011-04,10,OFC,0.2,20.0
2011-04,10,UEFA,0.0,0.0
2011-05,10,AFC,0.0,0.0
2011-05,10,CAF,0.1,10.0
2011-05,10,CONCACAF,0.3,30.0
2011-05,10,CONMEBOL,0.4,40.0
2011-05,10,OFC,0.0,0.0
2011-05,10,UEFA,0.2,20.0
2011-06,10,AFC,0.0,0.0
2011-06,10,CAF,0.0,0.0
2011-06,10,CONCACAF,0.1,10.0
2011-06,10,CONMEBOL,0.3,30.0
2011-06,10,OFC,0.0,0.0
2011-06,10,UEFA,0.6,60.0
2011-07,10,AFC,0.1,10.0
2011-07,10,CAF,0.0,0.0
2011-07,10,CONCACAF,0.3,30.0
2011-07,10,CONMEBOL,0.6,60.0
2011-07,10,OFC,0.0,0.0
2011-07,10,UEFA,0.0,0.0
2011-08,10,AFC,0.2,20.0
2011-08,10,CAF,0.0,0.0
2011-08,10,CONCACAF,0.0,0.0
2011-08,10,CONMEBOL,0.2,20.0
2011-08,10,OFC,0.0,0.0
2011-08,10,UEFA,0.6,60.0
2011-09,10,AFC,0.0,0.0
2011-09,10,CAF,0.0,0.0
2011-09,10,CONCACAF,0.0,0.0
2011-09,10,CONMEBOL,0.4,40.0
2011-09,10,OFC,0.0,0.0
2011-09,10,UEFA,0.6,60.0
2011-10,10,AFC,0.2,20.0
2011-10,10,CAF,0.0,0.0
2011-10,10,CONCACAF,0.0,0.0
2011-10,10,CONMEBOL,0.3,30.0
2011-10,10,OFC,0.0,0.0
2011-10,10,UEFA,0.5,50.0
2011-11,10,AFC,0.0,0.0
2011-11,10,CAF,0.0,0.0
2011-11,10,CONCACAF,0.0,0.0
2011-11,10,CONMEBOL,0.4,40.0
2011-11,10,OFC,0.0,0.0
2011-11,10,UEFA,0.6,60.0
2011-12,10,AFC,0.1,10.0
2011-12,10,CAF,0.5,50.0
2011-12,10,CONCACAF,0.2,20.0
2011-12,10,CONMEBOL,0.2,20.0
2011-12,10,OFC,0.0,0.0
2011-12,10,UEFA,0.0,0.0
2012-01,10,AFC,0.0,0.0
2012-01,10,CAF,0.3,30.0
2012-01,10,CONCACAF,0.4,40.0
2012-01,10,CONMEBOL,0.0,0.0
2012-01,10,OFC,0.0,0.0
2012-01,10,UEFA,0.3,30.0
2012-02,10,AFC,0.0,0.0
2012-02,10,CAF,0.0,0.0
2012-02,10,CONCACAF,0.0,0.0
2012-02,10,CONMEBOL,0.3,30.0
2012-02,10,OFC,0.0,0.0
2012-02,10,UEFA,0.7,70.0
2012-03,10,AFC,0.1,10.0
2012-03,10,CAF,0.3,30.0
2012-03,10,CONCACAF,0.4,40.0
2012-03,10,CONMEBOL,0.2,20.0
2012-03,10,OFC,0.0,0.0
2012-03,10,UEFA,0.0,0.0
2012-04,10,AFC,0.2,20.0
2012-04,10,CAF,0.2,20.0
2012-04,10,CONCACAF,0.3,30.0
2012-04,10,CONMEBOL,0.3,30.0
2012-04,10,OFC,0.0,0.0
2012-04,10,UEFA,0.0,0.0
2012-05,10,AFC,0.0,0.0
2012-05,10,CAF,0.0,0.0
2012-05,10,CONCACAF,0.0,0.0
2012-05,10,CONMEBOL,0.2,20.0
2012-05,10,OFC,0.0,0.0
2012-05,10,UEFA,0.8,80.0
2012-06,10,AFC,0.0,0.0
2012-06,10,CAF,0.0,0.0
2012-06,10,CONCACAF,0.1,10.0
2012-06,10,CONMEBOL,0.4,40.0
2012-06,10,OFC,0.0,0.0
2012-06,10,UEFA,0.5,50.0
2012-07,10,AFC,0.2,20.0
2012-07,10,CAF,0.6,60.0
2012-07,10,CONCACAF,0.0,0.0
2012-07,10,CONMEBOL,0.0,0.0
2012-07,10,OFC,0.0,0.0
2012-07,10,UEFA,0.2,20.0
2012-08,10,AFC,0.0,0.0
2012-08,10,CAF,0.0,0.0
2012-08,10,CONCACAF,0.0,0.0
2012-08,10,CONMEBOL,0.4,40.0
2012-08,10,OFC,0.0,0.0
2012-08,10,UEFA,0.6,60.0
2012-09,10,AFC,0.0,0.0
2012-09,10,CAF,0.0,0.0
2012-09,10,CONCACAF,0.1,10.0
2012-09,10,CONMEBOL,0.3,30.0
2012-09,10,OFC,0.0,0.0
2012-09,10,UEFA,0.6,60.0
2012-10,10,AFC,0.0,0.0
2012-10,10,CAF,0.0,0.0
2012-10,10,CONCACAF,0.2,20.0
2012-10,10,CONMEBOL,0.2,20.0
2012-10,10,OFC,0.0,0.0
2012-10,10,UEFA,0.6,60.0
2012-11,10,AFC,0.0,0.0
2012-11,10,CAF,0.1,10.0
2012-11,10,CONCACAF,0.1,10.0
2012-11,10,CONMEBOL,0.2,20.0
2012-11,10,OFC,0.0,0.0
2012-11,10,UEFA,0.6,60.0
2012-12,10,AFC,0.4,40.0
2012-12,10,CAF,0.4,40.0
2012-12,10,CONCACAF,0.0,0.0
2012-12,10,CONMEBOL,0.1,10.0
2012-12,10,OFC,0.0,0.0
2012-12,10,UEFA,0.1,10.0
2013-01,10,AFC,0.0,0.0
2013-01,10,CAF,0.4,40.0
2013-01,10,CONCACAF,0.3,30.0
2013-01,10,CONMEBOL,0.1,10.0
2013-01,10,OFC,0.0,0.0
2013-01,10,UEFA,0.2,20.0
2013-02,10,AFC,0.0,0.0
2013-02,10,CAF,0.0,0.0
2013-02,10,CONCACAF,0.1,10.0
2013-02,10,CONMEBOL,0.3,30.0
2013-02,10,OFC,0.0,0.0
2013-02,10,UEFA,0.6,60.0
2013-03,10,AFC,0.0,0.0
2013-03,10,CAF,0.0,0.0
2013-03,10,CONCACAF,0.1,10.0
2013-03,10,CONMEBOL,0.3,30.0
2013-03,10,OFC,0.0,0.0
2013-03,10,UEFA,0.6,60.0
2013-04,10,AFC,0.2,20.0
2013-04,10,CAF,0.2,20.0
2013-04,10,CONCACAF,0.2,20.0
2013-04,10,CONMEBOL,0.4,40.0
2013-04,10,OFC,0.0,0.0
2013-04,10,UEFA,0.0,0.0
2013-05,10,AFC,0.1,10.0
2013-05,10,CAF,0.1,10.0
2013-05,10,CONCACAF,0.3,30.0
2013-05,10,CONMEBOL,0.1,10.0
2013-05,10,OFC,0.0,0.0
2013-05,10,UEFA,0.4,40.0
2013-06,10,AFC,0.0,0.0
2013-06,10,CAF,0.0,0.0
2013-06,10,CONCACAF,0.1,10.0
2013-06,10,CONMEBOL,0.3,30.0
2013-06,10,OFC,0.0,0.0
2013-06,10,UEFA,0.6,60.0
2013-07,10,AFC,0.3,30.0
2013-07,10,CAF,0.2,20.0
2013-07,10,CONCACAF,0.5,50.0
2013-07,10,CONMEBOL,0.0,0.0
2013-07,10,OFC,0.0,0.0
2013-07,10,UEFA,0.0,0.0
2013-08,10,AFC,0.0,0.0
2013-08,10,CAF,0.0,0.0
2013-08,10,CONCACAF,0.2,20.0
2013-08,10,CONMEBOL,0.3,30.0
2013-08,10,OFC,0.0,0.0
2013-08,10,UEFA,0.5,50.0
2013-09,10,AFC,0.0,0.0
2013-09,10,CAF,0.0,0.0
2013-09,10,CONCACAF,0.2,20.0
2013-09,10,CONMEBOL,0.3,30.0
2013-09,10,OFC,0.0,0.0
2013-09,10,UEFA,0.5,50.0
2013-10,10,AFC,0.0,0.0
2013-10,10,CAF,0.0,0.0
2013-10,10,CONCACAF,0.2,20.0
2013-10,10,CONMEBOL,0.4,40.0
2013-10,10,OFC,0.0,0.0
2013-10,10,UEFA,0.4,40.0
2013-11,10,AFC,0.0,0.0
2013-11,10,CAF,0.0,0.0
2013-11,10,CONCACAF,0.1,10.0
2013-11,10,CONMEBOL,0.4,40.0
2013-11,10,OFC,0.0,0.0
2013-11,10,UEFA,0.5,50.0
2013-12,10,AFC,0.4,40.0
2013-12,10,CAF,0.5,50.0
2013-12,10,CONCACAF,0.0,0.0
2013-12,10,CONMEBOL,0.1,10.0
2013-12,10,OFC,0.0,0.0
2013-12,10,UEFA,0.0,0.0
2014-01,10,AFC,0.2,20.0
2014-01,10,CAF,0.2,20.0
2014-01,10,CONCACAF,0.2,20.0
2014-01,10,CONMEBOL,0.1,10.0
2014-01,10,OFC,0.0,0.0
2014-01,10,UEFA,0.3,30.0
2014-02,10,AFC,0.875,87.5
2014-02,10,CAF,0.0,0.0
2014-02,10,CONCACAF,0.125,12.5
2014-02,10,CONMEBOL,0.0,0.0
2014-02,10,OFC,0.0,0.0
2014-02,10,UEFA,0.0,0.0
2014-03,10,AFC,0.0,0.0
2014-03,10,CAF,0.0,0.0
2014-03,10,CONCACAF,0.1,10.0
2014-03,10,CONMEBOL,0.4,40.0
2014-03,10,OFC,0.0,0.0
2014-03,10,UEFA,0.5,50.0
2014-04,10,AFC,0.4,40.0
2014-04,10,CAF,0.4,40.0
2014-04,10,CONCACAF,0.2,20.0
2014-04,10,CONMEBOL,0.0,0.0
2014-04,10,OFC,0.0,0.0
2014-04,10,UEFA,0.0,0.0
2014-05,10,AFC,0.0,0.0
2014-05,10,CAF,0.0,0.0
2014-05,10,CONCACAF,0.2,20.0
2014-05,10,CONMEBOL,0.1,10.0
2014-05,10,OFC,0.0,0.0
2014-05,10,UEFA,0.7,70.0
2014-06,10,AFC,0.0,0.0
2014-06,10,CAF,0.0,0.0
2014-06,10,CONCACAF,0.1,10.0
2014-06,10,CONMEBOL,0.3,30.0
2014-06,10,OFC,0.0,0.0
2014-06,10,UEFA,0.6,60.0
2014-07,10,AFC,0.0,0.0
2014-07,10,CAF,0.0,0.0
2014-07,10,CONCACAF,0.3,30.0
2014-07,10,CONMEBOL,0.2,20.0
2014-07,10,OFC,0.0,0.0
2014-07,10,UEFA,0.5,50.0
2014-08,10,AFC,0.2,20.0
2014-08,10,CAF,0.2,20.0
2014-08,10,CONCACAF,0.4,40.0
2014-08,10,CONMEBOL,0.1,10.0
2014-08,10,OFC,0.0,0.0
2014-08,10,UEFA,0.1,10.0
2014-09,10,AFC,0.0,0.0
2014-09,10,CAF,0.0,0.0
2014-09,10,CONCACAF,0.1,10.0
2014-09,10,CONMEBOL,0.4,40.0
2014-09,10,OFC,0.0,0.0
2014-09,10,UEFA,0.5,50.0
2014-10,10,AFC,0.0,0.0
2014-10,10,CAF,0.0,0.0
2014-10,10,CONCACAF,0.1,10.0
2014-10,10,CONMEBOL,0.4,40.0
2014-10,10,OFC,0.0,0.0
2014-10,10,UEFA,0.5,50.0
2014-11,10,AFC,0.0,0.0
2014-11,10,CAF,0.0,0.0
2014-11,10,CONCACAF,0.1,10.0
2014-11,10,CONMEBOL,0.4,40.0
2014-11,10,OFC,0.0,0.0
2014-11,10,UEFA,0.5,50.0
2014-12,10,AFC,0.9,90.0
2014-12,10,CAF,0.0,0.0
2014-12,10,CONCACAF,0.0,0.0
2014-12,10,CONMEBOL,0.0,0.0
2014-12,10,OFC,0.0,0.0
2014-12,10,UEFA,0.1,10.0
2015-01,10,AFC,0.4,40.0
2015-01,10,CAF,0.3,30.0
2015-01,10,CONCACAF,0.1,10.0
2015-01,10,CONMEBOL,0.1,10.0
2015-01,10,OFC,0.0,0.0
2015-01,10,UEFA,0.1,10.0
2015-02,10,AFC,0.0,0.0
2015-02,10,CAF,0.6,60.0
2015-02,10,CONCACAF,0.4,40.0
2015-02,10,CONMEBOL,0.0,0.0
2015-02,10,OFC,0.0,0.0
2015-02,10,UEFA,0.0,0.0
2015-03,10,AFC,0.0,0.0
2015-03,10,CAF,0.0,0.0
2015-03,10,CONCACAF,0.1,10.0
2015-03,10,CONMEBOL,0.4,40.0
2015-03,10,OFC,0.0,0.0
2015-03,10,UEFA,0.5,50.0
2015-04,10,AFC,0.0,0.0
2015-04,10,CAF,0.0,0.0
2015-04,10,CONCACAF,1.0,100.0
2015-04,10,CONMEBOL,0.0,0.0
2015-04,10,OFC,0.0,0.0
2015-04,10,UEFA,0.0,0.0
2015-05,10,AFC,0.3,30.0
2015-05,10,CAF,0.3,30.0
2015-05,10,CONCACAF,0.3,30.0
2015-05,10,CONMEBOL,0.0,0.0
2015-05,10,OFC,0.0,0.0
2015-05,10,UEFA,0.1,10.0
2015-06,10,AFC,0.0,0.0
2015-06,10,CAF,0.0,0.0
2015-06,10,CONCACAF,0.1,10.0
2015-06,10,CONMEBOL,0.3,30.0
2015-06,10,OFC,0.0,0.0
2015-06,10,UEFA,0.6,60.0
2015-07,10,AFC,0.0,0.0
2015-07,10,CAF,0.0,0.0
2015-07,10,CONCACAF,0.6,60.0
2015-07,10,CONMEBOL,0.4,40.0
2015-07,10,OFC,0.0,0.0
2015-07,10,UEFA,0.0,0.0
2015-08,10,AFC,0.8,80.0
2015-08,10,CAF,0.2,20.0
2015-08,10,CONCACAF,0.0,0.0
2015-08,10,CONMEBOL,0.0,0.0
2015-08,10,OFC,0.0,0.0
2015-08,10,UEFA,0.0,0.0
2015-09,10,AFC,0.0,0.0
2015-09,10,CAF,0.0,0.0
2015-09,10,CONCACAF,0.1,10.0
2015-09,10,CONMEBOL,0.3,30.0
2015-09,10,OFC,0.0,0.0
2015-09,10,UEFA,0.6,60.0
2015-10,10,AFC,0.0,0.0
2015-10,10,CAF,0.0,0.0
2015-10,10,CONCACAF,0.1,10.0
2015-10,10,CONMEBOL,0.4,40.0
2015-10,10,OFC,0.0,0.0
2015-10,10,UEFA,0.5,50.0
2015-11,10,AFC,0.0,0.0
2015-11,10,CAF,0.0,0.0
2015-11,10,CONCACAF,0.1,10.0
2015-11,10,CONMEBOL,0.4,40.0
2015-11,10,OFC,0.0,0.0
2015-11,10,UEFA,0.5,50.0
2015-12,10,AFC,0.0,0.0
2015-12,10,CAF,0.5,50.0
2015-12,10,CONCACAF,0.5,50.0
2015-12,10,CONMEBOL,0.0,0.0
2015-12,10,OFC,0.0,0.0
2015-12,10,UEFA,0.0,0.0
2016-01,10,AFC,0.1,10.0
2016-01,10,CAF,0.3,30.0
2016-01,10,CONCACAF,0.3,30.0
2016-01,10,CONMEBOL,0.0,0.0
2016-01,10,OFC,0.0,0.0
2016-01,10,UEFA,0.3,30.0
2016-02,10,AFC,0.3,30.0
2016-02,10,CAF,0.2,20.0
2016-02,10,CONCACAF,0.5,50.0
2016-02,10,CONMEBOL,0.0,0.0
2016-02,10,OFC,0.0,0.0
2016-02,10,UEFA,0.0,0.0
2016-03,10,AFC,0.0,0.0
2016-03,10,CAF,0.0,0.0
2016-03,10,CONCACAF,0.2,20.0
2016-03,10,CONMEBOL,0.4,40.0
2016-03,10,OFC,0.0,0.0
2016-03,10,UEFA,0.4,40.0
2016-04,10,AFC,0.0,0.0
2016-04,10,CAF,0.0,0.0
2016-04,10,CONCACAF,1.0,100.0
2016-04,10,CONMEBOL,0.0,0.0
2016-04,10,OFC,0.0,0.0
2016-04,10,UEFA,0.0,0.0
2016-05,10,AFC,0.0,0.0
2016-05,10,CAF,0.0,0.0
2016-05,10,CONCACAF,0.1,10.0
2016-05,10,CONMEBOL,0.1,10.0
2016-05,10,OFC,0.0,0.0
2016-05,10,UEFA,0.8,80.0
2016-06,10,AFC,0.0,0.0
2016-06,10,CAF,0.0,0.0
2016-06,10,CONCACAF,0.2,20.0
2016-06,10,CONMEBOL,0.3,30.0
2016-06,10,OFC,0.0,0.0
2016-06,10,UEFA,0.5,50.0
2016-07,10,AFC,0.3,30.0
2016-07,10,CAF,0.0,0.0
2016-07,10,CONCACAF,0.0,0.0
2016-07,10,CONMEBOL,0.0,0.0
2016-07,10,OFC,0.0,0.0
2016-07,10,UEFA,0.7,70.0
2016-08,10,AFC,0.1,10.0
2016-08,10,CAF,0.1,10.0
2016-08,10,CONCACAF,0.0,0.0
2016-08,10,CONMEBOL,0.0,0.0
2016-08,10,OFC,0.0,0.0
2016-08,10,UEFA,0.8,80.0
2016-09,10,AFC,0.0,0.0
2016-09,10,CAF,0.0,0.0
2016-09,10,CONCACAF,0.2,20.0
2016-09,10,CONMEBOL,0.3,30.0
2016-09,10,OFC,0.0,0.0
2016-09,10,UEFA,0.5,50.0
2016-10,10,AFC,0.0,0.0
2016-10,10,CAF,0.0,0.0
2016-10,10,CONCACAF,0.2,20.0
2016-10,10,CONMEBOL,0.4,40.0
2016-10,10,OFC,0.0,0.0
2016-10,10,UEFA,0.4,40.0
2016-11,10,AFC,0.0,0.0
2016-11,10,CAF,0.0,0.0
2016-11,10,CONCACAF,0.2,20.0
2016-11,10,CONMEBOL,0.3,30.0
2016-11,10,OFC,0.0,0.0
2016-11,10,UEFA,0.5,50.0
2016-12,10,AFC,0.4444444444444444,44.44444444444444
2016-12,10,CAF,0.3333333333333333,33.33333333333333
2016-12,10,CONCACAF,0.2222222222222222,22.22222222222222
2016-12,10,CONMEBOL,0.0,0.0
2016-12,10,OFC,0.0,0.0
2016-12,10,UEFA,0.0,0.0
2017-01,10,AFC,0.0,0.0
2017-01,10,CAF,0.2,20.0
2017-01,10,CONCACAF,0.4,40.0
2017-01,10,CONMEBOL,0.2,20.0
2017-01,10,OFC,0.0,0.0
2017-01,10,UEFA,0.2,20.0
2017-02,10,AFC,0.0,0.0
2017-02,10,CAF,0.5,50.0
2017-02,10,CONCACAF,0.25,25.0
2017-02,10,CONMEBOL,0.125,12.5
2017-02,10,OFC,0.0,0.0
2017-02,10,UEFA,0.125,12.5
2017-03,10,AFC,0.0,0.0
2017-03,10,CAF,0.0,0.0
2017-03,10,CONCACAF,0.2,20.0
2017-03,10,CONMEBOL,0.4,40.0
2017-03,10,OFC,0.0,0.0
2017-03,10,UEFA,0.4,40.0
2017-04,10,AFC,0.0,0.0
2017-04,10,CAF,0.0,0.0
2017-04,10,CONCACAF,1.0,100.0
2017-04,10,CONMEBOL,0.0,0.0
2017-04,10,OFC,0.0,0.0
2017-04,10,UEFA,0.0,0.0
2017-05,10,AFC,0.0,0.0
2017-05,10,CAF,0.6,60.0
2017-05,10,CONCACAF,0.1,10.0
2017-05,10,CONMEBOL,0.0,0.0
2017-05,10,OFC,0.0,0.0
2017-05,10,UEFA,0.3,30.0
2017-06,10,AFC,0.0,0.0
2017-06,10,CAF,0.0,0.0
2017-06,10,CONCACAF,0.2,20.0
2017-06,10,CONMEBOL,0.3,30.0
2017-06,10,OFC,0.0,0.0
2017-06,10,UEFA,0.5,50.0
2017-07,10,AFC,0.0,0.0
2017-07,10,CAF,0.1,10.0
2017-07,10,CONCACAF,0.4,40.0
2017-07,10,CONMEBOL,0.3,30.0
2017-07,10,OFC,0.0,0.0
2017-07,10,UEFA,0.2,20.0
2017-08,10,AFC,0.1,10.0
2017-08,10,CAF,0.0,0.0
2017-08,10,CONCACAF,0.1,10.0
2017-08,10,CONMEBOL,0.4,40.0
2017-08,10,OFC,0.0,0.0
2017-08,10,UEFA,0.4,40.0
2017-09,10,AFC,0.0,0.0
2017-09,10,CAF,0.0,0.0
2017-09,10,CONCACAF,0.1,10.0
2017-09,10,CONMEBOL,0.3,30.0
2017-09,10,OFC,0.0,0.0
2017-09,10,UEFA,0.6,60.0
2017-10,10,AFC,0.0,0.0
2017-10,10,CAF,0.0,0.0
2017-10,10,CONCACAF,0.1,10.0
2017-10,10,CONMEBOL,0.3,30.0
2017-10,10,OFC,0.0,0.0
2017-10,10,UEFA,0.6,60.0
2017-11,10,AFC,0.0,0.0
2017-11,10,CAF,0.0,0.0
2017-11,10,CONCACAF,0.1,10.0
2017-11,10,CONMEBOL,0.3,30.0
2017-11,10,OFC,0.0,0.0
2017-11,10,UEFA,0.6,60.0
2017-12,10,AFC,0.8,80.0
2017-12,10,CAF,0.2,20.0
2017-12,10,CONCACAF,0.0,0.0
2017-12,10,CONMEBOL,0.0,0.0
2017-12,10,OFC,0.0,0.0
2017-12,10,UEFA,0.0,0.0
2018-01,10,AFC,0.2,20.0
2018-01,10,CAF,0.0,0.0
2018-01,10,CONCACAF,0.3,30.0
2018-01,10,CONMEBOL,0.0,0.0
2018-01,10,OFC,0.0,0.0
2018-01,10,UEFA,0.5,50.0
2018-02,10,AFC,0.6,60.0
2018-02,10,CAF,0.0,0.0
2018-02,10,CONCACAF,0.0,0.0
2018-02,10,CONMEBOL,0.0,0.0
2018-02,10,OFC,0.0,0.0
2018-02,10,UEFA,0.4,40.0
2018-03,10,AFC,0.0,0.0
2018-03,10,CAF,0.0,0.0
2018-03,10,CONCACAF,0.1,10.0
2018-03,10,CONMEBOL,0.3,30.0
2018-03,10,OFC,0.0,0.0
2018-03,10,UEFA,0.6,60.0
2018-04,10,AFC,0.2,20.0
2018-04,10,CAF,0.2,20.0
2018-04,10,CONCACAF,0.6,60.0
2018-04,10,CONMEBOL,0.0,0.0
2018-04,10,OFC,0.0,0.0
2018-04,10,UEFA,0.0,0.0
2018-05,10,AFC,0.1,10.0
2018-05,10,CAF,0.0,0.0
2018-05,10,CONCACAF,0.2,20.0
2018-05,10,CONMEBOL,0.3,30.0
2018-05,10,OFC,0.0,0.0
2018-05,10,UEFA,0.4,40.0
2018-06,10,AFC,0.0,0.0
2018-06,10,CAF,0.0,0.0
2018-06,10,CONCACAF,0.1,10.0
2018-06,10,CONMEBOL,0.2,20.0
2018-06,10,OFC,0.0,0.0
2018-06,10,UEFA,0.7,70.0
2018-07,10,AFC,0.0,0.0
2018-07,10,CAF,0.0,0.0
2018-07,10,CONCACAF,0.1,10.0
2018-07,10,CONMEBOL,0.2,20.0
2018-07,10,OFC,0.0,0.0
2018-07,10,UEFA,0.7,70.0
2018-08,10,AFC,0.3,30.0
2018-08,10,CAF,0.0,0.0
2018-08,10,CONCACAF,0.6,60.0
2018-08,10,CONMEBOL,0.0,0.0
2018-08,10,OFC,0.1,10.0
2018-08,10,UEFA,0.0,0.0
2018-09,10,AFC,0.0,0.0
2018-09,10,CAF,0.0,0.0
2018-09,10,CONCACAF,0.1,10.0
2018-09,10,CONMEBOL,0.3,30.0
2018-09,10,OFC,0.0,0.0
2018-09,10,UEFA,0.6,60.0
2018-10,10,AFC,0.0,0.0
2018-10,10,CAF,0.0,0.0
2018-10,10,CONCACAF,0.1,10.0
2018-10,10,CONMEBOL,0.2,20.0
2018-10,10,OFC,0.0,0.0
2018-10,10,UEFA,0.7,70.0
2018-11,10,AFC,0.0,0.0
2018-11,10,CAF,0.0,0.0
2018-11,10,CONCACAF,0.0,0.0
2018-11,10,CONMEBOL,0.2,20.0
2018-11,10,OFC,0.0,0.0
2018-11,10,UEFA,0.8,80.0
2018-12,10,AFC,0.9,90.0
2018-12,10,CAF,0.1,10.0
2018-12,10,CONCACAF,0.0,0.0
2018-12,10,CONMEBOL,0.0,0.0
2018-12,10,OFC,0.0,0.0
2018-12,10,UEFA,0.0,0.0
2019-01,10,AFC,0.6,60.0
2019-01,10,CAF,0.0,0.0
2019-01,10,CONCACAF,0.1,10.0
2019-01,10,CONMEBOL,0.0,0.0
2019-01,10,OFC,0.0,0.0
2019-01,10,UEFA,0.3,30.0
2019-02,10,AFC,0.2222222222222222,22.22222222222222
2019-02,10,CAF,0.0,0.0
2019-02,10,CONCACAF,0.5555555555555556,55.55555555555556
2019-02,10,CONMEBOL,0.0,0.0
2019-02,10,OFC,0.0,0.0
2019-02,10,UEFA,0.2222222222222222,22.22222222222222
2019-03,10,AFC,0.0,0.0
2019-03,10,CAF,0.0,0.0
2019-03,10,CONCACAF,0.1,10.0
2019-03,10,CONMEBOL,0.2,20.0
2019-03,10,OFC,0.0,0.0
2019-03,10,UEFA,0.7,70.0
2019-05,10,AFC,0.0,0.0
2019-05,10,CAF,0.7,70.0
2019-05,10,CONCACAF,0.1,10.0
2019-05,10,CONMEBOL,0.0,0.0
2019-05,10,OFC,0.0,0.0
2019-05,10,UEFA,0.2,20.0
2019-06,10,AFC,0.0,0.0
2019-06,10,CAF,0.0,0.0
2019-06,10,CONCACAF,0.1,10.0
2019-06,10,CONMEBOL,0.2,20.0
2019-06,10,OFC,0.0,0.0
2019-06,10,UEFA,0.7,70.0
2019-07,10,AFC,0.0,0.0
2019-07,10,CAF,0.4,40.0
2019-07,10,CONCACAF,0.2,20.0
2019-07,10,CONMEBOL,0.4,40.0
2019-07,10,OFC,0.0,0.0
2019-07,10,UEFA,0.0,0.0
2019-08,10,AFC,0.9,90.0
2019-08,10,CAF,0.0,0.0
2019-08,10,CONCACAF,0.1,10.0
2019-08,10,CONMEBOL,0.0,0.0
2019-08,10,OFC,0.0,0.0
2019-08,10,UEFA,0.0,0.0
2019-09,10,AFC,0.0,0.0
2019-09,10,CAF,0.0,0.0
2019-09,10,CONCACAF,0.1,10.0
2019-09,10,CONMEBOL,0.3,30.0
2019-09,10,OFC,0.0,0.0
2019-09,10,UEFA,0.6,60.0
2019-10,10,AFC,0.0,0.0
2019-10,10,CAF,0.0,0.0
2019-10,10,CONCACAF,0.1,10.0
2019-10,10,CONMEBOL,0.3,30.0
2019-10,10,OFC,0.0,0.0
2019-10,10,UEFA,0.6,60.0
2019-11,10,AFC,0.0,0.0
2019-11,10,CAF,0.0,0.0
2019-11,10,CONCACAF,0.1,10.0
2019-11,10,CONMEBOL,0.3,30.0
2019-11,10,OFC,0.0,0.0
2019-11,10,UEFA,0.6,60.0
2019-12,10,AFC,1.0,100.0
2019-12,10,CAF,0.0,0.0
2019-12,10,CONCACAF,0.0,0.0
2019-12,10,CONMEBOL,0.0,0.0
2019-12,10,OFC,0.0,0.0
