confederation,month,log_mean,log_p5,log_p95,elo_mean,elo_p5,elo_p95
CONCACAF,2001-12,7.267808111970449,7.220648803050588,7.309789558427014,1433.9664470177368,1367.3759316078565,1494.862574861606
CONCACAF,2002-01,7.267904396512089,7.220809180495044,7.309839705464042,1434.1045161783957,1367.5952453207524,1494.9375398051945
CONCACAF,2002-02,7.267991380200918,7.220919810466465,7.3099198724680345,1434.2292611474656,1367.7465502335558,1495.057389315703
CONCACAF,2002-03,7.268069331668445,7.22097718712857,7.310034960907423,1434.341063913694,1367.8250288715335,1495.2294628962798
CONCACAF,2002-04,7.268138519546175,7.221122906228311,7.310136251789348,1434.440306931725,1368.024361759858,1495.380923640353
CONCACAF,2002-05,7.268199212465611,7.221242720468063,7.310195781066517,1434.5273730870654,1368.188280262375,1495.4699452338791
CONCACAF,2002-06,7.268251679058262,7.221349272153012,7.310247658835897,1434.6026456621235,1368.3340708682385,1495.5475289212577
CONCACAF,2002-07,7.26829618795563,7.221378105326943,7.310291999691396,1434.6665083033288,1368.3735247979102,1495.6138444481332
CONCACAF,2002-08,7.268333007789223,7.2213991049944255,7.310325942755688,1434.7193449893416,1368.40226045782,1495.66461111583
CONCACAF,2002-09,7.268362407190543,7.221414986316459,7.310438539396662,1434.7615400003428,1368.4239926592486,1495.833027088964
CONCACAF,2002-10,7.268384654791098,7.221438371681733,7.310463472658768,1434.7934778884169,1368.4559941350326,1495.8703239478502
CONCACAF,2002-11,7.268400019222393,7.221455845494309,7.310476747261219,1434.8155434490307,1368.4799064814144,1495.8901817125138
CONCACAF,2002-12,7.268408769115931,7.2214647249468795,7.3104809488880385,1434.8281216936007,1368.4920579223822,1495.8964670327598
CONCACAF,2003-01,7.268411173103221,7.221467167095981,7.310478469772819,1434.831597823163,1368.4954000727735,1495.8927586345824
CONCACAF,2003-02,7.268407499815766,7.221463440721287,7.310469713884776,1434.8263572031399,1368.490300689195,1495.879660914071
CONCACAF,2003-03,7.268398017885072,7.221453959380134,7.310454969799532,1434.812785339206,1368.4773257870593,1495.8576057927537
CONCACAF,2003-04,7.268382995942644,7.221439176268647,7.310463385026966,1434.791267854258,1368.4570957231222,1495.870193517867
CONCACAF,2003-05,7.268362702619987,7.221358199764093,7.31047011901438,1434.7621904664868,1368.3462870123644,1495.8802664104594
CONCACAF,2003-06,7.268337406548607,7.221270013338306,7.310495514706375,1434.7259389685546,1368.2256225754254,1495.9182553635092
CONCACAF,2003-07,7.26830737636001,7.221191004357219,7.310553412580074,1434.6828992078765,1368.117524698215,1496.0048680746825
CONCACAF,2003-08,7.268272880685697,7.221212121978018,7.310518825684762,1434.6334570680076,1368.1464165664704,1495.9531268083401
CONCACAF,2003-09,7.268234188157179,7.221236676156126,7.310479765089251,1434.5779984511385,1368.1800113087645,1495.8946951318037
CONCACAF,2003-10,7.26819156740596,7.221247434801509,7.3104364086793066,1434.5169092616945,1368.1947320482345,1495.829839912661
CONCACAF,2003-11,7.268145287063545,7.221200830135168,7.310389321706448,1434.4505753910462,1368.1309694996544,1495.7594074762
CONCACAF,2003-12,7.268095615761436,7.2211507621229405,7.3103384883735645,1434.3793827033235,1368.0624718451172,1495.6833749732975
CONCACAF,2004-01,7.268042822131143,7.221097501412459,7.310284280249301,1434.3037170223395,1367.9896100369563,1495.6022989802782
CONCACAF,2004-02,7.267987174804168,7.221041318651353,7.31022697206086,1434.2239641196215,1367.9127549927848,1495.5165911767651
CONCACAF,2004-03,7.267928942412018,7.220978214216802,7.310172049598369,1434.140509703548,1367.826436497285,1495.4344559685792
CONCACAF,2004-04,7.267868393586198,7.220776844344922,7.310126613686664,1434.0537394095957,1367.5510232220977,1495.3665111062176
CONCACAF,2004-05,7.267805796958213,7.220577392899162,7.310060635312187,1433.9640387916882,1367.2782896302272,1495.2678525569274
CONCACAF,2004-06,7.267741421159569,7.2204784782468865,7.309991340625491,1433.8717933146575,1367.1430526017741,1495.164242030013
CONCACAF,2004-07,7.2676755348217705,7.220404904479792,7.30991983067276,1433.7773883478055,1367.0424703257606,1495.0573267288282
CONCACAF,2004-08,7.267608406576323,7.220330793564298,7.309846365275758,1433.6812091595752,1366.941161268258,1494.9474957832274
CONCACAF,2004-09,7.267540305054732,7.220276901059773,7.309771204256247,1433.5836409133249,1366.8674953861516,1494.8351382275885
CONCACAF,2004-10,7.267471498888503,7.220226716106653,7.3096999011928805,1433.4850686642067,1366.798900988957,1494.7285556845657
CONCACAF,2004-11,7.267402256709142,7.2201749920403735,7.3096660574818095,1433.3858773571499,1366.7282065192603,1494.6779695385026
CONCACAF,2004-12,7.267332847148152,7.220121930249465,7.3095930620173934,1433.2864518259462,1366.6556875211575,1494.568869978368
CONCACAF,2005-01,7.267263538837041,7.220067732122456,7.3095092957390735,1433.18717679344,1366.5816194887132,1494.4436798319473
CONCACAF,2005-02,7.267194600407312,7.2200125990478785,7.309454520366416,1433.0884368728166,1366.506277862726,1494.36182288947
CONCACAF,2005-03,7.267126300490472,7.219956732414262,7.30934665044244,1432.9906165699965,1366.4299380280659,1494.2006350595223
CONCACAF,2005-04,7.2670589077180265,7.219900333610138,7.309268349426274,1432.8941002871286,1366.3528753115627,1494.0836424466893
CONCACAF,2005-05,7.266992690721479,7.219843604024034,7.3091915809446855,1432.7992723271816,1366.275364980466,1493.9689486224433
CONCACAF,2005-06,7.266927918132336,7.219786745044485,7.309144061216187,1432.7065168996398,1366.1976822414658,1493.8979573394001
CONCACAF,2005-07,7.266864858582103,7.219729958060018,7.309127344579501,1432.6162181272953,1366.1201022402727,1493.8729843198716
CONCACAF,2005-08,7.2668037807022845,7.219673444459165,7.309110059205662,1432.5287600541408,1366.0429000617603,1493.8471621766182
CONCACAF,2005-09,7.2667449531243875,7.219617405630455,7.3090913820766525,1432.4445266543598,1365.9663507306782,1493.8192614510806
CONCACAF,2005-10,7.266688644479916,7.21956204296242,7.309038355704592,1432.363901842418,1365.8907292129172,1493.7400516976682
CONCACAF,2005-11,7.266635123400374,7.21950755784359,7.308944761229388,1432.2872694842508,1365.8163104173375,1493.6002524520616
CONCACAF,2005-12,7.2665846062012225,7.219454116958481,7.308855082856348,1432.2149385354883,1365.7433218016974,1493.4663148754548
CONCACAF,2006-01,7.266537099933737,7.219401748175565,7.308769332386833,1432.1469184624677,1365.6718012057524,1493.3382550149156
CONCACAF,2006-02,7.266492559333146,7.219348388832571,7.308714372438595,1432.0831439226704,1365.598931622989,1493.2561834373105
CONCACAF,2006-03,7.266450939134678,7.219265429507794,7.308675889293972,1432.0235496435103,1365.4856468456205,1493.1987192694667
CONCACAF,2006-04,7.266412194073564,7.219189945375906,7.308648121094119,1431.9680704187795,1365.3825781422897,1493.1572563522132
CONCACAF,2006-05,7.266376278885032,7.219167290625523,7.308605982355321,1431.9166411051685,1365.3516462047828,1493.0943379324926
CONCACAF,2006-06,7.266343148304309,7.219148665913005,7.308574227968499,1431.869196618856,1365.3262174733864,1493.0469264335034
CONCACAF,2006-07,7.266312757066627,7.219101185569587,7.308544620323802,1431.825671932178,1365.261393018847,1493.002721558096
CONCACAF,2006-08,7.266285059907216,7.219053430236608,7.308516738929204,1431.7860020703647,1365.1961962028638,1492.961095251428
CONCACAF,2006-09,7.2662600115613,7.21900673313138,7.308490556400663,1431.7501221083512,1365.1324470962256,1492.9220064235842
CONCACAF,2006-10,7.266237566764115,7.218961088402265,7.308463934398091,1431.7179671676638,1365.070137500965,1492.8822622583846
CONCACAF,2006-11,7.266217680250884,7.218916490197628,7.308438737987204,1431.6894724133756,1365.0092592278604,1492.8446473442993
CONCACAF,2006-12,7.26620030675684,7.218855457805081,7.308415012642787,1431.664573051134,1364.9259515320657,1492.809229421843
CONCACAF,2007-01,7.26618540101721,7.218783237086315,7.308392735058402,1431.6432043242673,1364.8273787190294,1492.7759735492966
CONCACAF,2007-02,7.266172917767225,7.218736616735277,7.3083755193799425,1431.6253015109514,1364.7637514134924,1492.750274635044
CONCACAF,2007-03,7.266162811742113,7.21873596932878,7.308357359570971,1431.6107999214596,1364.7628681750084,1492.7231669849969
CONCACAF,2007-04,7.266155037677102,7.218708992234293,7.308339180297438,1431.5996348954786,1364.7260516561723,1492.6960304855681
CONCACAF,2007-05,7.266149550307424,7.2186705502921376,7.308321778188988,1431.5917417994983,1364.6735898043592,1492.6700545751416
CONCACAF,2007-06,7.266146304368305,7.218633113912997,7.30827573214717,1431.5870560242704,1364.622502176684,1492.6013246478888
CONCACAF,2007-07,7.266145254594976,7.218596677245237,7.30822620030365,1431.585512982343,1364.572780646128,1492.5273953292503
CONCACAF,2007-08,7.2661463557226655,7.218561531900076,7.308202113607102,1431.5870481056627,1364.524822965894,1492.491445783347
CONCACAF,2007-09,7.266149562486602,7.218527740939815,7.308199149647252,1431.5915968432503,1364.4787150509683,1492.4870220623318
CONCACAF,2007-10,7.2661548296220175,7.2185217236111745,7.308198189351291,1431.5990946589473,1364.470504582712,1492.485588790975
CONCACAF,2007-11,7.266162111864138,7.218530150059779,7.308199190815149,1431.609477029233,1364.4820022927074,1492.4870834207557
CONCACAF,2007-12,7.266171363948193,7.218540216114009,7.308202112134753,1431.6226794411139,1364.4957373304487,1492.4914434204525
CONCACAF,2008-01,7.266182540609413,7.21861798145835,7.308206911406035,1431.6386373900832,1364.6018520137457,1492.4986062749254
CONCACAF,2008-02,7.266195596583025,7.218745514010239,7.308213546724923,1431.657286378152,1364.7758952581555,1492.5085094839112
CONCACAF,2008-03,7.266210486604262,7.218848382100333,7.3082219761873475,1431.6785619119523,1364.916295774014,1492.5210905608633
CONCACAF,2008-04,7.266227165408349,7.218864770346616,7.308232157889237,1431.7023995009083,1364.9386645476827,1492.5362870318006
CONCACAF,2008-05,7.266245587730517,7.218859192607516,7.308238561472399,1431.728734655482,1364.931050876652,1492.545844642321
CONCACAF,2008-06,7.266265708305995,7.218826392337492,7.308255616581455,1431.7575028854883,1364.8862806993216,1492.571300390577
CONCACAF,2008-07,7.266287481870012,7.218795506776084,7.3082745137728615,1431.7886396984802,1364.8441254638853,1492.5995060622986
CONCACAF,2008-08,7.2663108631577975,7.218766527392449,7.308292235992714,1431.8220805982062,1364.8045732781138,1492.6259584741595
CONCACAF,2008-09,7.266335806904581,7.218739445655743,7.308311557585124,1431.8577610831392,1364.7676122657465,1492.6547986657663
CONCACAF,2008-10,7.266362267845588,7.21872136635286,7.308332241519733,1431.8956166450726,1364.7429383801439,1492.6856729605427
CONCACAF,2008-11,7.266390200716053,7.218758807789182,7.3082898879069855,1431.9355827677937,1364.7940372783642,1492.6224538239003
CONCACAF,2008-12,7.266419560251202,7.218800576147145,7.3082654510109855,1431.9775949258221,1364.8510436990048,1492.5859790542847
CONCACAF,2009-01,7.266450301186263,7.218797503728818,7.308273084225373,1432.0215885832208,1364.8468502894634,1492.5973723260797
CONCACAF,2009-02,7.266482378256469,7.218821797541956,7.308282517419079,1432.067499192481,1364.8800082363377,1492.6114523771296
CONCACAF,2009-03,7.266515746197046,7.218847043179974,7.308292376600771,1432.1152621934732,1364.9144664352848,1492.6261683977239
CONCACAF,2009-04,7.266550359743224,7.218878277707778,7.308301760609295,1432.164813012474,1364.9570992631973,1492.6401752447798
CONCACAF,2009-05,7.266586173630234,7.218910723923927,7.308315518380112,1432.2160870612595,1365.0013874241954,1492.6607109647985
CONCACAF,2009-06,7.266623142593301,7.218914505978853,7.308356741853148,1432.2690197362726,1365.006549801386,1492.722244955879
CONCACAF,2009-07,7.266661221367658,7.218969807466062,7.308426582286268,1432.3235464178615,1365.0820395259932,1492.8265007117084
CONCACAF,2009-08,7.266700364688531,7.219004235473251,7.3084369085249365,1432.3796024695866,1365.1290370918252,1492.8419162305645
CONCACAF,2009-09,7.266740527291151,7.219039410237238,7.308441447254704,1432.4371232376016,1365.1770558003034,1492.8486923991034
CONCACAF,2009-10,7.266781663910748,7.219024937850295,7.30850722688812,1432.496044050103,1365.157298330505,1492.946894387932
CONCACAF,2009-11,7.2668237292825495,7.219088742580594,7.308597286079282,1432.5563002168535,1365.24440507995,1493.0813536161
CONCACAF,2009-12,7.266866678141784,7.219083872869846,7.308554346929532,1432.617827028775,1365.237757106013,1493.0172434826695
CONCACAF,2010-01,7.266910465223683,7.2190342697851335,7.308567837763112,1432.6805597576122,1365.1700380232733,1493.037385618919
CONCACAF,2010-02,7.266955045263474,7.219042426359695,7.308626972372598,1432.7444336556684,1365.1811732122821,1493.1256783274735
CONCACAF,2010-03,7.267000372996385,7.219100911732639,7.3087271361845145,1432.809383955615,1365.2610186328484,1493.275243068349
CONCACAF,2010-04,7.267046403157648,7.21915993035007,7.308811082428364,1432.8753458703652,1365.3415967957064,1493.400603499158
CONCACAF,2010-05,7.26709309048249,7.219219447567349,7.308890942401245,1432.9422545930288,1365.4228605252883,1493.5198709138251
CONCACAF,2010-06,7.2671403897061415,7.219279428739834,7.30896007534644,1433.0100452969307,1365.5047626357289,1493.6231257699671
CONCACAF,2010-07,7.2671882555638305,7.219346563556418,7.308976576048599,1433.0786531357046,1365.5964386256962,1493.647771964474
CONCACAF,2010-08,7.2672366427907855,7.2194186843010675,7.309063965480055,1433.1480132434572,1365.6949300205547,1493.7783065405035
CONCACAF,2010-09,7.267285506122238,7.219486950156097,7.309113520985986,1433.2180607350035,1365.7881635476606,1493.8523333153414
CONCACAF,2010-10,7.2673348002934155,7.219527502052867,7.309149618936593,1433.2887307061762,1365.843549947029,1493.9062593090837
CONCACAF,2010-11,7.2673844800395475,7.219581538365884,7.3091960146491965,1433.3599582342028,1365.917357096322,1493.9755717597275
CONCACAF,2010-12,7.267434500095862,7.219641926711327,7.309263464172929,1433.4316783781578,1365.9998451120418,1494.076343080024
CONCACAF,2011-01,7.267484815197588,7.21968118960488,7.309310413998636,1433.5038261794841,1366.0534792697335,1494.1464913777065
CONCACAF,2011-02,7.267535380079958,7.219707494736626,7.3093577031811225,1433.5763366625902,1366.089413932435,1494.2171500886634
CONCACAF,2011-03,7.267586149478198,7.219733508541412,7.30936366372574,1433.6491448355132,1366.1249515647637,1494.2260564175324
CONCACAF,2011-04,7.267637078127538,7.219767152957271,7.309393491941305,1433.7221856906588,1366.1709148151945,1494.2706272396113
CONCACAF,2011-05,7.267688120763208,7.219806459501661,7.309438653843118,1433.7953942056115,1366.2246153451836,1494.3381128736517
CONCACAF,2011-06,7.2677392321204355,7.219845681229437,7.309484376029826,1433.8687053440158,1366.2782021198448,1494.4064387904443
CONCACAF,2011-07,7.267790366934451,7.219884779491045,7.309530736586281,1433.9420540565295,1366.3316223189393,1494.4757218490831
CONCACAF,2011-08,7.267841479940481,7.219923715636928,7.3095794917304495,1434.0153752818521,1366.3848231141533,1494.5485869980473
CONCACAF,2011-09,7.267892525873759,7.219962451017532,7.309630660405939,1434.0886039478205,1366.4377516691868,1494.6250630444636
CONCACAF,2011-10,7.2679434594695085,7.220000946983303,7.3096830938756945,1434.1616749725795,1366.4903551398513,1494.7034335067167
CONCACAF,2011-11,7.267994235462964,7.220039164884684,7.3097364199559625,1434.2345232658242,1366.542580674194,1494.7831423199452
CONCACAF,2011-12,7.268044808589353,7.220077066072118,7.309790482275946,1434.307083730114,1366.594375412641,1494.863955928326
CONCACAF,2012-01,7.268095133583903,7.2201146118960535,7.309870608409479,1434.3792912622584,1366.6456864881643,1494.983738352637
CONCACAF,2012-02,7.268145165181843,7.220155628484878,7.309919092543625,1434.451080754777,1366.7017422704598,1495.0562231555725
CONCACAF,2012-03,7.268194858118405,7.220197356496949,7.3099672920303025,1434.5223870974262,1366.7587728464173,1495.1282859816313
CONCACAF,2012-04,7.268244167128816,7.22028117128387,7.310024131922585,1434.593145178806,1366.8733322850826,1495.2132713952365
CONCACAF,2012-05,7.268293046948306,7.220317236411954,7.310085357226591,1434.6632898880325,1366.922629633317,1495.3048191025969
CONCACAF,2012-06,7.268341452312103,7.220351857305227,7.310147829688975,1434.7327561164839,1366.9699544747202,1495.3982374027948
CONCACAF,2012-07,7.268389337955435,7.220415082627027,7.310211547105251,1434.801478759621,1367.056384343405,1495.4935233483773
CONCACAF,2012-08,7.268436658613536,7.220493373341033,7.310276507270932,1434.869392718877,1367.1634165247385,1495.5906739985894
CONCACAF,2012-09,7.268483369021631,7.220570926804672,7.310342707981532,1434.9364329036212,1367.269449211141,1495.6896864193586
CONCACAF,2012-10,7.268529423914949,7.220647673695935,7.310410147032568,1435.0025342331928,1367.3743873744288,1495.7905576832768
CONCACAF,2012-11,7.268574774138606,7.220723777722364,7.310478799410172,1435.0676260749374,1367.478454556766,1495.8932507492452
CONCACAF,2012-12,7.26861935497725,7.220799560578501,7.310548548862959,1435.1316155491775,1367.582090335234,1495.9975920823354
CONCACAF,2013-01,7.268663097825417,7.220874279371984,7.3106192563301695,1435.1944042133075,1367.6842787311411,1496.1033739802745
CONCACAF,2013-02,7.26870593407764,7.220947871962393,7.310690782751038,1435.2558936235307,1367.7849344280949,1496.2103886869238
CONCACAF,2013-03,7.268747795128457,7.221020276209309,7.310762989064803,1435.3159853337154,1367.8839720897627,1496.3184283903702
CONCACAF,2013-04,7.268788612372398,7.221091429972312,7.3108357362107,1435.3745808943863,1367.9813063608512,1496.427285221298
CONCACAF,2013-05,7.268828317204001,7.221161271110985,7.310908885127967,1435.4315818518517,1368.0768518681427,1496.536751251661
CONCACAF,2013-06,7.2688668410178,7.221229737484907,7.310945925061307,1435.4868897474591,1368.170523221587,1496.5921839014059
CONCACAF,2013-07,7.26890411520833,7.221296766953658,7.310947485957091,1435.5404061169866,1368.2622350154352,1496.594519938358
CONCACAF,2013-08,7.268940071170124,7.22136229737682,7.3109408387003345,1435.5920324901683,1368.3519018294442,1496.5845717799277
CONCACAF,2013-09,7.268974640297718,7.221426266613973,7.31097397876999,1435.641670390349,1368.4394382301173,1496.6341694725188
CONCACAF,2013-10,7.269007753985647,7.221488612524698,7.311012139398818,1435.6892213342771,1368.52475877201,1496.6912830559231
CONCACAF,2013-11,7.269039343628445,7.221549272968576,7.311025384777648,1435.7345868320285,1368.6077779990833,1496.71110757781
CONCACAF,2013-12,7.269069340620646,7.221608185805188,7.311036409511229,1435.7776683870625,1368.68841044611,1496.727608821162
CONCACAF,2014-01,7.269097676356785,7.221665288894114,7.311043964736107,1435.8183674964132,1368.7665706401394,1496.738917198886
CONCACAF,2014-02,7.269124282231398,7.2217205200949355,7.311047224885543,1435.8565856510136,1368.84217310201,1496.7437966598118
CONCACAF,2014-03,7.269149089639018,7.221744996632635,7.311046406678818,1435.8922243361553,1368.875678447952,1496.742571664329
CONCACAF,2014-04,7.26917202997418,7.221761359197287,7.311042904548595,1435.9251850320768,1368.8980770989149,1496.737329696908
CONCACAF,2014-05,7.269193034631419,7.22177512704561,7.311041986823381,1435.9553692146917,1368.9169241687339,1496.735956249624
CONCACAF,2014-06,7.26921203500527,7.221786910846916,7.311035817342601,1435.9826783564454,1368.933054844661,1496.7267221520651
CONCACAF,2014-07,7.269228962490266,7.221796973930412,7.311064439904224,1436.0070139273093,1368.9468292517888,1496.7695627994344
CONCACAF,2014-08,7.269243748480944,7.22180433111725,7.31103884183208,1436.0282773959068,1368.9568995569668,1496.7312492033338
CONCACAF,2014-09,7.269256324371836,7.221808927436887,7.311010009252308,1436.0463702307743,1368.963190432027,1496.6880961299776
CONCACAF,2014-10,7.26926662155748,7.221810707918779,7.311045021292176,1436.0611939017545,1368.9656265781505,1496.7404994674268
CONCACAF,2014-11,7.269274571432407,7.221809617592384,7.311085955562112,1436.072649881525,1368.9641327279396,1496.801768882843
CONCACAF,2014-12,7.2692801053911555,7.2218064187113535,7.311119041409135,1436.0806396472617,1368.95975183124,1496.8512916290897
CONCACAF,2015-01,7.269283154828257,7.221798257872442,7.311148848993816,1436.0850646824338,1368.9485776465767,1496.8959092420446
CONCACAF,2015-02,7.269283651138246,7.2217025094887175,7.311167292057511,1436.085826478735,1368.817505401554,1496.9235166906042
CONCACAF,2015-03,7.26928152571566,7.221603866104691,7.311124712370094,1436.0828265381474,1368.6824851346091,1496.8597797473146
CONCACAF,2015-04,7.269276709955031,7.2215485220108375,7.311189469196999,1436.0759663751394,1368.606738393899,1496.9567145380402
CONCACAF,2015-05,7.2692691352508945,7.221594831402847,7.311232674573503,1436.0651475189989,1368.6701204921935,1497.0213925191374
CONCACAF,2015-06,7.269258732997786,7.221645720223748,7.31127788548099,1436.0502715162993,1368.7397724004088,1497.089075748719
CONCACAF,2015-07,7.269245434590239,7.2216938397513495,7.311276507115042,1436.0312399334998,1368.8056372271549,1497.087012433932
CONCACAF,2015-08,7.269229171422788,7.22166645022261,7.311286913582093,1436.0079543596798,1368.7681459660905,1497.102592265228
CONCACAF,2015-09,7.269209874889969,7.221635181660895,7.311291469602023,1435.9803164094062,1368.725346680189,1497.1094132155897
CONCACAF,2015-10,7.269187476386317,7.221600445411955,7.311289579553813,1435.9482277257373,1368.6778028817475,1497.1065832876955
CONCACAF,2015-11,7.269161907306364,7.221607400211599,7.311281792055311,1435.911589983356,1368.687321864971,1497.0949242723705
CONCACAF,2015-12,7.269133099044645,7.221628217491359,7.311179435076612,1435.8703048918417,1368.7158148933852,1496.941694306253
CONCACAF,2016-01,7.269100982995698,7.221646166788337,7.3112049260222,1435.8242741990719,1368.740383169649,1496.9798529594768
CONCACAF,2016-02,7.269065490554056,7.2216658408104735,7.311144991033371,1435.7733996947582,1368.7673115915034,1496.890134234134
CONCACAF,2016-03,7.269026553114251,7.221681881619998,7.3110463011568,1435.7175832141183,1368.789267568821,1496.7424138418617
CONCACAF,2016-04,7.268984102070821,7.221694155825382,7.310942592582031,1435.6567266416776,1368.8060682836656,1496.587197108605
CONCACAF,2016-05,7.268938068818297,7.22169577458337,7.31083415816311,1435.5907319152047,1368.8082844886114,1496.4249245987558
CONCACAF,2016-06,7.268888384751219,7.221690388845308,7.310721340927876,1435.5195010297825,1368.8009142818682,1496.2561119359095
CONCACAF,2016-07,7.268834981264118,7.221680862112137,7.310633573715421,1435.442936042009,1368.7878772799422,1496.1247954748435
CONCACAF,2016-08,7.268777789751529,7.221671008595746,7.310607504946174,1435.3609390743322,1368.7743917725204,1496.0857931548824
CONCACAF,2016-09,7.268716741607986,7.221658326337424,7.3106250726633455,1435.2734123195164,1368.757033684811,1496.1120757349877
CONCACAF,2016-10,7.268651768228026,7.221641062300013,7.3105355331146535,1435.1802580452425,1368.733404615311,1495.9781205406803
CONCACAF,2016-11,7.268582801006183,7.221562712183488,7.310440714472074,1435.081378598837,1368.6261672311382,1495.8362807599328
CONCACAF,2016-12,7.268509771336989,7.221474473841049,7.310344268007987,1434.9766764121364,1368.505404337795,1495.6920195726677
CONCACAF,2017-01,7.2684326106149815,7.221383561276183,7.310245957930549,1434.8660540064807,1368.3809934248056,1495.544985170066
CONCACAF,2017-02,7.268351250234693,7.22128996335655,7.310172923713054,1434.7494139978373,1368.2529202307596,1495.4357631388198
CONCACAF,2017-03,7.268265621590661,7.221193668949812,7.3100573589741185,1434.6266591020583,1368.1211705264773,1495.262953557761
CONCACAF,2017-04,7.268175656077418,7.221094666923633,7.3099457669412375,1434.497692140266,1367.9857301155466,1495.0961036025433
CONCACAF,2017-05,7.268081285089498,7.221006260248849,7.309854081187796,1434.3624160443694,1367.8647963994174,1494.9590309326245
CONCACAF,2017-06,7.267982440021439,7.220879895841911,7.309757886810431,1434.2207338627088,1367.6919578852853,1494.8152312508973
CONCACAF,2017-07,7.267879052267771,7.220767247310403,7.309657110872854,1434.0725487658344,1367.5378980875032,1494.6645974829096
CONCACAF,2017-08,7.267771053223032,7.220651812523902,7.309551680438774,1433.9177640524065,1367.3800458075425,1494.5070226912574
CONCACAF,2017-09,7.267658374281757,7.220533686580684,7.309441522571904,1433.75628315523,1367.2185323879748,1494.3424000806215
CONCACAF,2017-10,7.267540946838477,7.2204346423678425,7.309326564335953,1433.5880096474168,1367.0831238525845,1494.1706230028738
CONCACAF,2017-11,7.267418702287731,7.220392500593094,7.309206732794632,1433.4128472486696,1367.0255140845718,1493.991584962259
CONCACAF,2017-12,7.2672915720240505,7.22034232653886,7.309081955011651,1433.2306998316997,1366.9569273130444,1493.8051796206528
CONCACAF,2018-01,7.2671594874419725,7.220219196287716,7.308952158050723,1433.04147142877,1366.7886239790128,1493.6113008029015
CONCACAF,2018-02,7.267022379936029,7.220066858118026,7.308829917115697,1432.845066238358,1366.5804254971092,1493.4287313839707
CONCACAF,2018-03,7.266880180900756,7.219888139357479,7.308708682999382,1432.6413886319515,1366.3362133291741,1493.2476876925352
CONCACAF,2018-04,7.266732821730691,7.219703495851115,7.308585707396169,1432.4303431609674,1366.0839512162647,1493.0640658317777
CONCACAF,2018-05,7.266580233820363,7.219512862167913,7.3084569419197365,1432.2118345637884,1365.8235543007263,1492.8718230633092
CONCACAF,2018-06,7.266422348564311,7.219363534715803,7.308299546151705,1431.9857677729317,1365.6196146651785,1492.6368699013578
CONCACAF,2018-07,7.266259097357068,7.219216922748501,7.308187723737653,1431.7520479223365,1365.4194135027626,1492.4699689419244
CONCACAF,2018-08,7.266090411593168,7.219067436474556,7.308072839605633,1431.5105803547715,1365.2153179325546,1492.2985176569098
CONCACAF,2018-09,7.265916222667147,7.218872864158372,7.3079531554796,1431.2612706293664,1364.9497105085004,1492.1199238957781
CONCACAF,2018-10,7.26573646197354,7.218654219549227,7.307826290032486,1431.0040245292657,1364.6513037982465,1491.9306374416235
CONCACAF,2018-11,7.26555106090688,7.218428263300064,7.307695245884032,1430.7387480693958,1364.3429868438636,1491.7351414716832
CONCACAF,2018-12,7.265359950861702,7.218194894568099,7.307529541304464,1430.465347504357,1364.0246288486796,1491.4879746483045
CONCACAF,2019-01,7.265163063232541,7.217978151318938,7.307351861589751,1430.1837293364329,1363.7290177492869,1491.2229909896523
CONCACAF,2019-02,7.264960329413933,7.217803327308997,7.307157533331073,1429.893800323713,1363.4906260232467,1490.9332325918033
CONCACAF,2019-03,7.264751680800411,7.217640489458077,7.306968387380864,1429.595467488334,1363.2686163648655,1490.651255842992
CONCACAF,2019-04,7.26453704878651,7.217472787664481,7.306773755055754,1429.2886381248402,1363.0400132480913,1490.3611555807254
CONCACAF,2019-05,7.2643163647667635,7.21730016257495,7.306572543428302,1428.9732198086479,1362.8047391359332,1490.061307507963
CONCACAF,2019-06,7.264089560135708,7.217122554836218,7.306367349563074,1428.6491204046347,1362.5627166457168,1489.755587180153
CONCACAF,2019-07,7.263856566287878,7.216941116191934,7.306158150071033,1428.3162480758358,1362.3155180268739,1489.4439634180846
CONCACAF,2019-08,7.263617314617807,7.216757315793968,7.305944921563134,1427.974511292249,1362.065146563142,1489.126405145132
CONCACAF,2019-09,7.26337173652003,7.216568414265098,7.305727640650338,1427.6238188397513,1361.8078743804763,1488.8028813887718
CONCACAF,2019-10,7.263119848604192,7.216374401323697,7.305506335410178,1427.2642015347365,1361.5436914036193,1488.4734378887317
CONCACAF,2019-11,7.26286200834038,7.216175462686596,7.305249503918833,1426.8961770735752,1361.2728544796921,1488.0912001595095
CONCACAF,2019-12,7.262598658413786,7.215971833070248,7.304984744639415,1426.5203844165019,1360.9956870433552,1487.6972663184126
CONCACAF,2020-01,7.262330241509611,7.215763747191104,7.304740161110995,1426.1374619718113,1360.7125123611102,1487.3334445659805
CONCACAF,2020-02,7.262057200313049,7.215517571736629,7.30449024404069,1425.7480475553084,1360.377579173499,1486.961780996719
CONCACAF,2020-03,7.261779977509292,7.215251850038663,7.304138805962677,1425.3527783531626,1360.0161450972955,1486.4392981766423
CONCACAF,2020-04,7.261499015783541,7.21498124244861,7.3038283773891415,1424.952290888149,1359.648164176643,1485.9779369222238
CONCACAF,2020-05,7.26121475782099,7.214703985649761,7.303524319712412,1424.547220989265,1359.2712449208718,1485.5261822147288
